date,slot,P_plan_kW,P_adj_kW,P_ch_kW,P_dis_kW,P_em_kW,P_curt_kW,E_kWh,load_forecast_kW,pv_forecast_kW,load_actual_kW,pv_actual_kW,price
2025-03-29,106,0.0,0.0,0.0,2185.0813,0.0,0.0,10507.616208641977,2640.8885999999998,460.6416833333333,2534.2735,349.1922,1.0742
2025-03-29,107,0.0,0.0,0.0,2388.4525,0.0,0.0,10102.971523456792,2723.4145,143.5194,2520.49,132.0375,1.2313
2025-03-29,108,0.0,0.0,0.0,2773.7714,0.0,0.0,9660.665504938273,2758.22781,119.59949999999999,2794.9857,21.2143,1.2561
2025-03-29,109,0.0,0.0,0.0,2875.9894,0.0,0.0,9147.004134567904,2798.1181500000002,95.6796,2875.9894,0.0,1.2447
2025-03-29,110,0.0,0.0,0.0,2683.42,0.0,0.0,8614.413504938275,2781.6625,71.7597,2683.42,0.0,1.2545
2025-03-29,111,0.0,0.0,0.0,2617.0058,0.0,0.0,8117.483875308645,2613.8264799999993,47.8398,2618.1778,1.172,1.2522
2025-03-29,112,0.0,0.0,0.0,2681.1269,0.0,0.0,7632.853171604941,2618.4956549999997,23.9199,2681.1269,0.0,1.2881
2025-03-29,113,0.0,0.0,0.0,2712.61,0.0,0.0,7136.34819012346,2738.704,0.0,2712.61,0.0,1.3466
2025-03-29,114,0.0,0.0,0.0,2608.8313,0.0,0.0,6634.013004938275,2750.325865,0.0,2608.9154,0.0841,1.3523
2025-03-29,115,0.0,0.0,0.0,2682.7776,0.0,0.0,6150.896097530867,2765.488615,0.0,2682.7776,0.0,1.3445
2025-03-29,116,0.0,0.0,0.0,2808.46,0.0,0.0,5654.085430864201,2760.477,0.0,2808.46,0.0,1.3483
2025-03-29,117,0.0,0.0,0.0,2578.4223,0.0,0.0,5134.000245679016,2753.7039300000006,0.0,2578.4283,0.006,1.349
2025-03-29,118,0.0,0.0,0.0,2594.4788,0.0,0.0,4656.514634567905,2789.08448,0.0,2594.4788,0.0,1.3473
2025-03-29,119,0.0,0.0,0.0,2893.47,0.0,0.0,4176.055597530868,2755.7674999999995,0.0,2893.47,0.0,1.3482
2025-03-29,120,0.0,0.0,0.0,2887.3596,0.0,0.0,3640.2278197530904,2700.5218299999997,0.0,2887.3596,0.0,1.3513
2025-03-29,121,0.0,0.0,0.0,2772.9408,0.0,0.0,3105.531597530868,2760.709985,0.0,2772.9408,0.0,1.34
2025-03-29,122,0.0,0.0,0.0,2758.44,0.0,0.0,2592.0240419753127,2857.937,0.0,2758.44,0.0,1.3489
2025-03-29,123,0.0,0.0,0.0,2821.2657,0.0,0.0,2081.2018197530906,2860.8127050000003,0.0,2821.2657,0.0,1.3952
2025-03-29,124,0.0,781.470818333326,0.0,1937.224126666689,82.37165499998503,0.0,1558.7452086419794,2754.50929,0.0,2801.0666,0.0,1.2226
2025-03-29,125,2693.7385,2693.7385,0.0,0.0,44.06150000000025,0.0,1200.0,2693.7385,0.0,2737.8,0.0,0.9332
2025-03-29,126,2828.75823,2828.75823,11.915829999999914,0.0,0.0,0.0,1200.0,2828.75823,0.0,2816.8424,0.0,0.9068
2025-03-29,127,2894.7015899999997,2894.7015899999997,12.788289999999506,0.0,0.0,0.0,1201.7873745,2894.7015899999997,0.0,2881.9133,0.0,0.9371
2025-03-29,128,2925.2585000000004,2925.2585000000004,74.03850000000057,0.0,0.0,0.0,1203.705618,2925.2585000000004,0.0,2851.22,0.0,0.9371
2025-03-29,129,2354.2869366666605,2974.5706250000007,196.65062500000067,0.0,0.0,0.0,1214.811393,2974.5706250000007,0.0,2777.92,0.0,0.9871
2025-03-29,130,2685.6518149999997,2685.6518149999997,74.88001499999973,0.0,0.0,0.0,1244.30898675,2685.6518149999997,0.0,2610.7718,0.0,0.7764
2025-03-29,131,2263.4500000000003,2263.4500000000003,0.0,135.3499999999999,0.0,0.0,1255.540989,2263.4500000000003,0.0,2398.8,0.0,0.4209
2025-03-29,132,7281.73225,7281.73225,4984.59575,0.0,0.0,0.0,1230.4761741851853,2281.73225,0.0,2297.1365,0.0,0.3859
2025-03-29,133,2400.0363850000003,2400.0363850000003,34.517485000000306,0.0,0.0,0.0,1978.1655366851855,2400.0363850000003,0.0,2365.5189,0.0,0.4368
2025-03-29,134,2434.8129999999996,2434.8129999999996,0.0,39.38700000000017,0.0,0.0,1983.3431594351855,2434.8129999999996,0.0,2474.2,0.0,0.4198
2025-03-29,135,2452.7538799999993,2452.7538799999993,25.335379999999073,0.0,0.0,0.0,1976.0492705462966,2452.7538799999993,0.0,2427.4185,0.0,0.4186
2025-03-29,136,2451.592525,2451.592525,42.01592500000015,0.0,0.0,0.0,1979.8495775462964,2451.592525,0.0,2409.5766,0.0,0.4241
2025-03-29,137,2393.0624999999995,2393.0624999999995,0.0,20.11750000000029,0.0,0.0,1986.1519662962965,2393.0624999999995,0.0,2413.18,0.0,0.4237
2025-03-29,138,2332.66029,2332.66029,63.76728999999977,0.0,0.0,0.0,1982.4265033333334,2332.66029,0.0,2268.893,0.0,0.4248
2025-03-29,139,2431.349595,2431.349595,139.00429500000018,0.0,0.0,0.0,1991.9915968333332,2431.349595,0.0,2292.3453,0.0,0.424
2025-03-29,140,2630.5175,2630.5175,221.97749999999994,0.0,0.0,0.0,2012.8422410833332,2630.5175,0.0,2408.54,0.0,0.422
2025-03-29,141,2484.34563,2484.34563,186.08042999999998,0.0,0.0,0.0,2046.1388660833331,2484.34563,0.0,2298.2652,0.0,0.424
2025-03-29,142,2667.004625,2667.004625,0.0,9.905174999999872,0.0,0.0,2074.050930583333,2667.004625,0.0,2676.9098,0.0,0.4271
2025-03-29,143,3244.044,3244.044,0.0,172.14600000000019,0.0,0.0,2072.2166389166664,3244.044,0.0,3416.19,0.0,0.4276
2025-03-30,0,8425.521895,8425.521895,4840.132395,0.0,0.0,0.0,2040.3377500277775,3425.521895,0.0,3585.3895,0.0,0.4248
2025-03-30,1,8424.993095,8424.993095,4959.938894999999,0.0,0.0,0.0,2766.3576092777776,3424.993095,0.0,3465.0542,0.0,0.4245
2025-03-30,2,8417.2765,8417.2765,5000.0,0.0,0.0,15.406500000000278,3510.3484435277774,3417.276500000001,0.0,3401.87,0.0,0.4269
2025-03-30,3,8359.24282,8359.24282,4916.739819999999,0.0,0.0,0.0,4260.348443527777,3359.24282,0.0,3442.503,0.0,0.4272
2025-03-30,4,8382.003420000001,8382.003420000001,4945.092520000001,0.0,0.0,0.0,4997.859416527776,3382.00342,0.0,3436.9109,0.0,0.4271
2025-03-30,5,8417.8675,8417.8675,5000.0,0.0,0.0,47.997500000000855,5739.623294527776,3417.8675,0.0,3369.87,0.0,0.4285
2025-03-30,6,3438.6220600000006,3438.6220600000006,83.44576000000052,0.0,0.0,0.0,6489.623294527776,3438.6220600000006,0.0,3355.1763,0.0,0.4311
2025-03-30,7,8464.504985,8464.504985,5000.0,0.0,0.0,157.37888500000054,6502.140158527776,3464.504985,0.0,3307.1261,0.0,0.4302
2025-03-30,8,8505.3955,8505.3955,5000.0,0.0,0.0,201.9955000000009,7252.140158527776,3505.3955,0.0,3303.4,0.0,0.4279
2025-03-30,9,3579.6902499999997,3579.6902499999997,52.47754999999961,0.0,0.0,0.0,8002.140158527776,3579.6902499999997,0.0,3527.2127,0.0,0.4312
2025-03-30,10,3577.4042050000003,3577.4042050000003,0.0,154.3001949999998,0.0,0.0,8010.011791027776,3577.4042050000003,0.0,3731.7044,0.0,0.4333
2025-03-30,11,6972.3543331481505,6972.3543331481505,3212.2043331481505,0.0,0.0,0.0,7981.43768084259,3574.6059999999998,0.0,3760.15,0.0,0.4311
2025-03-30,12,8621.712265,8621.712265,4948.072065,0.0,0.0,0.0,8463.268330814813,3621.7122649999997,0.0,3673.6402,0.0,0.4293
2025-03-30,13,3627.88876,3627.88876,30.267859999999924,0.0,0.0,0.0,9205.479140564814,3627.88876,0.0,3597.6209,0.0,0.4324
2025-03-30,14,3589.9735,3589.9735,74.05349999999999,0.0,0.0,0.0,9210.019319564813,3589.9735,0.0,3515.92,0.0,0.4367
2025-03-30,15,3555.83955,3555.83955,195.1477500000001,0.0,0.0,0.0,9221.127344564813,3555.83955,0.0,3360.6918,0.0,0.4348
2025-03-30,16,3568.5794400000004,3568.5794400000004,112.29844000000048,0.0,0.0,0.0,9250.399507064812,3568.5794400000004,0.0,3456.281,0.0,0.4335
2025-03-30,17,3579.9925000000003,3579.9925000000003,0.0,120.17749999999978,0.0,0.0,9267.244273064813,3579.9925000000003,0.0,3700.17,0.0,0.4357
2025-03-30,18,3592.6795600000005,3592.6795600000005,0.0,44.58503999999948,0.0,0.0,9244.98918047222,3592.6795600000005,0.0,3637.2646,0.0,0.4374
2025-03-30,19,3570.733325,3570.733325,68.74642500000027,0.0,0.0,0.0,9236.732691583331,3570.733325,0.0,3501.9869,0.0,0.4371
2025-03-30,20,3550.058,3550.058,0.0,5.561999999999898,0.0,0.0,9247.044655333331,3550.058,0.0,3555.62,0.0,0.4356
2025-03-30,21,3590.8389250000005,3590.8389250000005,0.0,210.26297499999964,0.0,0.0,9246.01465533333,3590.8389250000005,0.0,3801.1019,0.0,0.4353
2025-03-30,22,3613.555675,3613.555675,0.0,223.1988249999999,0.0,0.0,9207.077067370368,3613.555675,0.0,3836.7545,0.0,0.436
2025-03-30,23,3614.9249999999997,3614.9249999999997,0.0,82.13500000000022,0.0,0.0,9165.743951629627,3614.9249999999997,0.0,3697.06,0.0,0.4378
2025-03-30,24,3640.77678,3640.77678,0.0,126.42182000000001,0.0,0.0,9150.533766444441,3640.77678,0.0,3767.1986,0.0,0.4401
2025-03-30,25,3623.8079300000004,3623.8079300000004,0.0,90.63636999999972,0.0,0.0,9127.122318296293,3623.8079300000004,0.0,3714.4513,0.007,0.4389
2025-03-30,26,3610.0074999999997,3610.0074999999997,90.72749999999951,0.0,0.0,0.0,9110.33780533333,3610.0074999999997,0.0,3519.28,0.0,0.4364
2025-03-30,27,3659.796615,3659.796615,126.66681500000004,0.0,0.0,0.0,9123.94693033333,3659.796615,0.0,3533.1298,0.0,0.4393
2025-03-30,28,3634.979,3634.979,29.471199999999953,0.0,0.0,0.0,9142.94695258333,3634.979,0.0,3605.6048,0.097,0.4422
2025-03-30,29,3585.7225,3585.7225,0.0,60.657500000000255,0.0,0.0,9147.36763258333,3585.7225,0.0,3646.38,0.0,0.4395
2025-03-30,30,3633.5166183333336,3633.5166183333336,0.0,102.04128166666622,0.0,0.0,9136.13476221296,3659.889235,26.37261666666667,3735.5579,0.0,0.4333
2025-03-30,31,3636.590426666666,3636.590426666666,0.0,225.97547333333384,0.0,0.0,9117.238228570985,3689.3356599999997,52.74523333333334,3863.9169,1.351,0.4439
2025-03-30,32,8582.62315,8582.62315,4743.98315,0.0,0.0,0.0,9075.390918694442,3661.7409999999995,79.11785,3838.64,0.0,0.4301
2025-03-30,33,8515.204173333334,8515.204173333334,4953.158973333333,0.0,0.0,0.0,9786.988391194442,3620.69464,105.49046666666668,3562.0452,0.0,0.3713
2025-03-30,34,3954.353631666667,3954.353631666667,79.59833166666658,0.0,0.0,0.0,10529.962237194442,4086.216715,131.86308333333335,3898.8625,24.1072,0.5708
2025-03-30,35,0.0,0.0,0.0,4566.9025,0.0,0.0,10541.901986944442,4762.36775,158.2357,4709.74,142.8375,0.9099
2025-03-30,36,0.0,0.0,0.0,4569.4748,0.0,0.0,9696.179301759257,4827.833214999999,510.8886666666666,4940.1401,370.6653,0.9368
2025-03-30,37,0.0,0.0,0.0,4186.552299999999,0.0,0.0,8849.98026472222,4743.01749,863.5416333333333,4848.4716,661.9193,0.8758
2025-03-30,38,0.0,0.0,0.0,3773.82,0.0,0.0,8074.692801759258,4837.518,1216.1945999999998,4760.97,987.15,0.8759
2025-03-30,39,0.0,0.0,0.0,3380.649099999999,0.0,0.0,7375.837246203702,4775.392970000001,1568.8475666666664,4722.6222,1341.9731,0.8601
2025-03-30,40,0.0,0.0,0.0,3058.6946000000007,0.0,0.0,6749.7911165740725,4747.2197049999995,1921.500533333333,4750.1522,1691.4576,0.8442
2025-03-30,41,0.0,0.0,0.0,2841.5075,0.0,0.0,6183.366190648147,4704.300125,2274.1535,4863.17,2021.6625,0.8334
2025-03-30,42,0.0,0.0,0.0,2685.7322,0.0,0.0,5657.161098055554,4629.884714999998,2548.16885,5021.1177,2335.3855,0.8092
2025-03-30,43,1519.3922900000007,0.0,0.0,2340.5903000000003,0.0,0.0,5159.80328324074,4637.23626,2822.1842,4932.256,2591.6657,0.7972
2025-03-30,44,1584.3288249999996,0.0,0.0,1776.8075,0.0,0.0,4726.360635092592,4680.528375,3096.1995500000003,4634.42,2857.6125,0.7644
2025-03-30,45,1124.8753850000012,0.0,0.0,1359.272,0.0,0.0,4397.322209166666,4495.090285000001,3370.2149,4608.2702,3248.9982,0.6899
2025-03-30,46,0.0,0.0,0.0,1873.4659000000001,0.0,0.0,4145.605172129629,5340.533959999999,3644.2302500000005,5479.5958,3606.1299,0.86
2025-03-30,47,0.0,0.0,0.0,2760.29,0.0,0.0,3798.6670424999993,6591.49575,3918.2456,6623.24,3862.95,1.1617
2025-03-30,48,0.0,0.0,0.0,2583.6948999999995,0.0,0.0,3287.5022276851846,6748.98808,4061.4987833333334,6700.0241,4116.3292,1.1683
2025-03-30,49,0.0,0.0,0.0,2147.5446,0.0,0.0,2809.040209166666,6534.893209999999,4204.751966666667,6599.3664,4451.8218,1.0956
2025-03-30,50,0.0,0.0,0.0,1939.8075,0.0,0.0,2411.3467647222215,6564.295999999999,4348.00515,6713.22,4773.4125,1.0849
2025-03-30,51,0.0,0.0,0.0,1666.2937999999995,0.0,0.0,2052.1231536111104,6445.84463,4491.258333333333,6575.5296,4909.2358,1.061
2025-03-30,52,0.0,0.0,0.0,1458.8927999999996,0.0,0.0,1743.5502276851846,6464.954815,4634.5115166666665,6539.3852,5080.4924,1.043
2025-03-30,53,0.0,0.0,0.0,1284.2849999999999,0.0,0.0,1473.3848943518515,6543.350624999999,4777.7647,6635.91,5351.625,1.036
2025-03-30,54,0.0,0.0,0.0,191.99342949999817,720.376670500001,0.0,1235.554338796296,6627.346785,4989.3652,6533.5695,5621.1994,1.0147
2025-03-30,55,0.0,0.0,0.0,0.0,450.3168999999998,0.0,1200.0,6605.07844,5200.9657,6578.8417,6128.5248,0.9922
2025-03-30,56,0.0,0.0,0.0,0.0,53.58749999999963,0.0,1200.0,6513.896625000001,5412.566199999999,6717.0,6663.4125,0.97
2025-03-30,57,0.0,0.0,188.59969999999976,0.0,0.0,0.0,1200.0,6707.092465,5624.1667,6542.4762,6731.0759,0.9422
2025-03-30,58,0.0,0.0,294.33730000000014,0.0,0.0,0.0,1228.289955,6628.4475999999995,5835.7672,6525.0544,6819.3917,0.9569
2025-03-30,59,0.0,0.0,281.03249999999935,0.0,0.0,0.0,1272.44055,6687.068,6047.3677,6727.68,7008.7125,0.9977
2025-03-30,60,0.0,0.0,227.78430000000026,0.0,0.0,0.0,1314.595425,6692.161655000001,6201.638283333334,6722.477,6950.2613,0.9919
2025-03-30,61,0.0,0.0,543.8987000000006,0.0,0.0,0.0,1348.76307,6560.054395,6355.908866666667,6638.4247,7182.3234,0.9588
2025-03-30,62,0.0,0.0,1155.1475,0.0,0.0,0.0,1430.3478750000002,6581.025874999999,6510.17945,6570.64,7725.7875,0.9549
2025-03-30,63,0.0,0.0,1552.0074999999997,0.0,0.0,0.0,1603.6200000000001,6423.029805,6664.4500333333335,6471.1273,8023.1348,0.9839
2025-03-30,64,0.0,0.0,1747.2779,0.0,0.0,0.0,1836.421125,6320.664499999999,6818.720616666667,6434.1096,8181.3875,0.799
2025-03-30,65,2837.8143233333476,0.0,1844.29,0.0,0.0,0.0,2098.51281,6504.1956249999985,6972.9912,6468.11,8312.4,0.5025
2025-03-30,66,4478.343446666666,0.0,1947.1669000000002,0.0,0.0,0.0,2375.1563100000003,6447.78083,6969.437383333334,6462.3277,8409.4946,0.4662
2025-03-30,67,4607.697783333332,0.0,2317.2958,0.0,0.0,0.0,2667.231345,6573.5813499999995,6965.883566666667,6332.7466,8650.0424,0.5007
2025-03-30,68,4742.894,0.0,2550.8100000000004,0.0,0.0,0.0,3014.825715,6705.223750000001,6962.329750000001,6257.04,8807.85,0.4827
2025-03-30,69,4603.989651666667,0.0,2017.1774000000005,0.0,0.0,0.0,3397.447215,6562.765585,6958.775933333333,6468.2135,8485.3909,0.4785
2025-03-30,70,4300.188538333332,571.7811432304688,2504.5723432304685,0.0,0.0,0.0,3700.023825,6255.410654999999,6955.222116666667,6437.0782,8369.8694,0.4662
2025-03-30,71,3989.3886999999986,2191.1310999999987,4656.696099999998,0.0,0.0,0.0,4075.7096764845705,5941.056999999999,6951.6683,6147.06,8612.625,0.4432
2025-03-30,72,3750.3051466666666,2058.7338966666666,4673.839396666667,0.0,0.0,0.0,4774.21409148457,5799.78938,7049.484233333334,6087.8811,8702.9866,0.4411
2025-03-30,73,3809.3275233333316,2224.4426233333315,4977.508223333331,0.0,0.0,0.0,5475.290000984571,5956.627689999998,7147.300166666667,5971.8933,8724.9589,0.4551
2025-03-30,74,3750.3995250000007,2272.2009750000007,5000.0,0.0,0.0,278.6784750000011,6221.91623448457,5995.515625000001,7245.1161,5792.71,8799.1875,0.4463
2025-03-30,75,3460.537556666666,2089.025356666666,5000.0,0.0,0.0,72.31065666666564,6971.91623448457,5803.46959,7342.9320333333335,5909.6271,8892.9124,0.4113
2025-03-30,76,0.0,0.0,2638.826000000001,0.0,0.0,0.0,7721.91623448457,6029.2451550000005,7440.747966666667,6209.8956,8848.7216,0.5682
2025-03-30,77,0.0,0.0,2169.630000000001,0.0,0.0,0.0,8117.74013448457,6295.730375,7538.5639,6427.32,8596.95,0.8279
2025-03-30,78,0.0,0.0,1867.9499000000005,0.0,0.0,0.0,8443.18463448457,6255.59357,7455.1043666666665,6371.8818,8239.8317,0.8636
2025-03-30,79,0.0,0.0,1808.7012999999997,0.0,0.0,0.0,8723.37711948457,6196.2292800000005,7371.644833333334,6269.3525,8078.0538,0.8416
2025-03-30,80,0.0,0.0,1796.7949999999998,0.0,0.0,0.0,8994.682314484571,6149.21,7288.1853,6235.63,8032.425,0.8618
2025-03-30,81,0.0,0.0,1561.320699999999,0.0,0.0,0.0,9264.20156448457,6248.94804,7204.7257666666665,6192.1931,7753.5138,0.8623
2025-03-30,82,0.0,0.0,1360.1039,0.0,0.0,0.0,9498.39966948457,6185.381600000001,7121.266233333334,6142.3268,7502.4307,0.9026
2025-03-30,83,0.0,0.0,1035.6725000000006,0.0,0.0,0.0,9702.41525448457,6111.3324999999995,7037.8067,6177.49,7213.1625,0.9754
2025-03-30,84,0.0,0.0,201.3144999999995,0.0,0.0,0.0,9857.76612948457,6112.09075,6756.9443833333335,6357.4173,6558.7318,1.0002
2025-03-30,85,0.0,0.0,0.0,290.7674999999999,0.0,0.0,9887.963304484569,6169.380865,6476.082066666667,6369.6605,6078.893,0.9978
2025-03-30,86,0.0,0.0,0.0,261.4800000000005,0.0,0.0,9834.117471151236,6179.235375000001,6195.21975,6176.43,5914.95,1.0271
2025-03-30,87,0.0,0.0,0.0,341.35739999999987,0.0,0.0,9785.695248929014,6065.01453,5914.357433333334,6047.928,5706.5706,1.0906
2025-03-30,88,0.0,0.0,0.0,452.6208999999999,0.0,0.0,9722.480915595681,6044.84974,5633.495116666667,6011.9412,5559.3203,0.9376
2025-03-30,89,776.8063249999996,776.8063249999996,249.4663249999994,0.0,0.0,0.0,9638.662230410495,6129.439125,5352.6328,6015.84,5488.5,0.6694
2025-03-30,90,1748.3628679629626,1748.3628679629626,1059.060967962963,0.0,0.0,0.0,9676.082179160494,6107.074305,5052.553066666667,6018.5574,5329.2555,0.66
2025-03-30,91,1252.7507416666667,1217.732816213991,189.27761621399168,0.0,0.0,0.0,9834.941324354939,6005.224075,4752.473333333333,6082.1919,5053.7367,0.7217
2025-03-30,92,1584.965149999999,1053.3490999999995,0.0,353.70340000000033,0.0,0.0,9863.332966787038,6037.358749999999,4452.3936,6155.04,4747.9875,0.7308
2025-03-30,93,1971.5109283333331,1400.0250616666663,0.0,211.6407383333335,0.0,0.0,9797.832337157408,6123.8247949999995,4152.313866666666,6134.9351,4523.2693,0.7534
2025-03-30,94,2367.867731666668,1756.5120483333349,0.0,213.92015166666533,0.0,0.0,9758.63960783642,6220.101865000001,3852.2341333333334,6256.2836,4285.8514,0.7823
2025-03-30,95,2650.058099999999,1998.8325999999988,0.0,405.21740000000136,0.0,0.0,9719.024764935186,6202.212499999999,3552.1544,6369.6,3965.55,0.8055
2025-03-30,96,2958.863950000001,2363.0746166666677,0.0,135.49348333333182,0.0,0.0,9643.984505675926,6204.256450000001,3245.3925,6097.8973,3599.3292,0.8271
2025-03-30,97,3234.67795,2694.324783333333,33.55318333333253,0.0,0.0,0.0,9618.893119873457,6173.30855,2938.6306,6000.0006,3339.229,0.8519
2025-03-30,98,3541.1054249999997,3056.188425,37.30842500000017,0.0,0.0,0.0,9623.926097373456,6172.974125,2631.8687,6135.28,3116.4,0.8791
2025-03-30,99,3899.37897,3469.8981366666667,152.2900366666663,0.0,0.0,0.0,9629.522361123456,6224.48577,2325.1068,6028.0217,2710.4136,0.9024
2025-03-30,100,4202.280570000001,3828.235903333334,114.05520333333425,0.0,0.0,0.0,9652.365866623455,6220.625470000001,2018.3449,5997.0363,2282.8556,0.9163
2025-03-30,101,4353.171249999999,4034.56275,0.0,156.8397500000001,0.0,0.0,9669.474147123456,6064.75425,1711.583,6126.29,1934.8875,0.9264
2025-03-30,102,4651.5486016666655,4384.550234999999,0.0,126.45756500000151,0.0,0.0,9640.429748975308,6103.837134999999,1452.2885333333334,6128.6759,1617.6681,0.9462
2025-03-30,103,4920.463278333333,4705.075045,12.65264500000012,0.0,0.0,0.0,9617.011681382715,6113.457345,1192.9940666666666,6008.842,1316.4196,0.9742
2025-03-30,104,5165.0819,5001.3038,0.0,54.56870000000072,0.0,0.0,9618.909578132716,6098.7815,933.6996000000001,6069.46,1013.5875,0.9862
2025-03-30,105,5562.220441666667,5450.052475000001,0.0,265.4116249999988,0.0,0.0,9608.804263317901,6236.625575000001,674.4051333333334,6407.147,691.6829,0.976
2025-03-30,106,5046.165953333334,4985.608120000001,0.0,152.39547999999922,0.0,0.0,9559.653962391976,5461.276620000001,415.1106666666667,5523.8501,385.8465,1.0742
2025-03-30,107,4117.0082999999995,4108.0606,223.86809999999969,0.0,0.0,0.0,9531.432577206791,4272.8245,155.8162,4033.78,149.5875,1.2313
2025-03-30,108,3984.4343016666667,3984.4343016666667,0.0,146.63609833333385,0.0,0.0,9565.012792206791,4114.281135,129.84683333333334,4156.6135,25.5431,1.2561
2025-03-30,109,4193.755958333333,4193.755958333333,0.0,352.2876416666668,0.0,0.0,9537.8579591821,4297.633425,103.87746666666666,4546.0436,0.0,1.2447
2025-03-30,110,4201.0089,4201.0089,0.0,227.11110000000008,0.0,0.0,9472.619507021605,4278.9169999999995,77.9081,4428.12,0.0,1.2545
2025-03-30,111,4182.902476666666,4182.902476666666,0.0,177.75032333333365,0.0,0.0,9430.561895910494,4234.84121,51.93873333333333,4362.0889,1.4361,1.2522
2025-03-30,112,377.0999583333228,4283.812245,0.0,2.7137549999997646,0.0,0.0,9397.645169367284,4311.272895,25.969366666666673,4286.526,0.0,1.2881
2025-03-30,113,0.0,0.0,0.0,4251.24,0.0,0.0,9397.142622145062,4381.971500000001,0.0,4251.24,0.0,1.3466
2025-03-30,114,0.0,0.0,0.0,4430.3047,0.0,0.0,8609.875955478396,4386.843314999999,0.0,4430.4078,0.1031,1.3523
2025-03-30,115,0.0,0.0,0.0,4391.2769,0.0,0.0,7789.4491591821,4363.364335,0.0,4391.2769,0.0,1.3445
2025-03-30,116,0.0,0.0,0.0,4155.03,0.0,0.0,6976.249733256174,4347.142000000001,0.0,4155.03,0.0,1.3483
2025-03-30,117,0.0,0.0,0.0,4187.831499999999,0.0,0.0,6206.7997332561745,4310.567905,0.0,4187.8389,0.0074,1.349
2025-03-30,118,0.0,0.0,0.0,4307.1701,0.0,0.0,5431.275381404323,4366.14063,0.0,4307.1701,0.0,1.3473
2025-03-30,119,0.0,0.0,0.0,4308.12,0.0,0.0,4633.65128881173,4411.052,0.0,4308.12,0.0,1.3482
2025-03-30,120,0.0,0.0,0.0,4193.2663,0.0,0.0,3835.8512888117302,4382.173,0.0,4193.2663,0.0,1.3513
2025-03-30,121,0.0,2743.8161990833205,0.0,1452.83150091668,0.0,0.0,3059.320492515434,4362.4653149999995,0.0,4196.6477,0.0,1.34
2025-03-30,122,0.0,0.0,0.0,4324.58,0.0,0.0,2790.277621975308,4331.4445,0.0,4324.58,0.0,1.3489
2025-03-30,123,0.0,0.0,0.0,4262.919158666666,88.67404133333503,0.0,1989.42947382716,4288.63193,0.0,4351.5932,0.0,1.3952
2025-03-30,124,4300.34764,4300.34764,35.40314000000035,0.0,0.0,0.0,1200.0,4300.34764,0.0,4264.9445,0.0,1.2226
2025-03-30,125,4353.1585,4353.1585,154.98849999999948,0.0,0.0,0.0,1205.310471,4353.1585,0.0,4198.17,0.0,0.9332
2025-03-30,126,4400.198875,4400.198875,110.42047499999988,0.0,0.0,0.0,1228.558746,4400.198875,0.0,4289.7784,0.0,0.9068
2025-03-30,127,4388.225975000001,4388.225975000001,37.74017500000082,0.0,0.0,0.0,1245.1218172499998,4388.225975000001,0.0,4350.4858,0.0,0.9371
2025-03-30,128,4448.186500000001,4448.186500000001,62.05650000000059,0.0,0.0,0.0,1250.7828435,4448.186500000001,0.0,4386.13,0.0,0.9371
2025-03-30,129,4537.033350000001,4537.033350000001,60.02835000000049,0.0,0.0,0.0,1260.0913185,4537.033350000001,0.0,4477.005,0.0,0.9871
2025-03-30,130,4036.04609,4036.04609,91.55658999999969,0.0,0.0,0.0,1269.095571,4036.04609,0.0,3944.4895,0.0,0.7764
2025-03-30,131,3306.5819999999994,3306.5819999999994,126.98199999999952,0.0,0.0,0.0,1282.8290595,3306.5819999999994,0.0,3179.6,0.0,0.4209
2025-03-30,132,8309.58422,8309.58422,4991.755220000001,0.0,0.0,0.0,1301.8763595,3309.58422,0.0,3317.829,0.0,0.3859
2025-03-30,133,3403.23401,3403.23401,0.0,65.83638999999994,0.0,0.0,2050.6396425000003,3403.23401,0.0,3469.0704,0.0,0.4368
2025-03-30,134,3355.688,3355.688,81.98800000000028,0.0,0.0,0.0,2038.4477184259263,3355.688,0.0,3273.7,0.0,0.4198
2025-03-30,135,3403.76712,3403.76712,147.65002000000004,0.0,0.0,0.0,2050.7459184259264,3403.76712,0.0,3256.1171,0.0,0.4186
2025-03-30,136,3435.1170899999997,3435.1170899999997,152.80818999999974,0.0,0.0,0.0,2072.8934214259266,3435.1170899999997,0.0,3282.3089,0.0,0.4241
2025-03-30,137,3388.8149999999996,3388.8149999999996,153.10499999999956,0.0,0.0,0.0,2095.8146499259265,3388.8149999999996,0.0,3235.71,0.0,0.4237
2025-03-30,138,3405.69327,3405.69327,200.21357000000032,0.0,0.0,0.0,2118.7803999259263,3405.69327,0.0,3205.4797,0.0,0.4248
2025-03-30,139,3403.5386700000004,3403.5386700000004,84.46767000000045,0.0,0.0,0.0,2148.812435425926,3403.5386700000004,0.0,3319.071,0.0,0.424
2025-03-30,140,3445.3799999999997,3445.3799999999997,0.0,33.54000000000042,0.0,0.0,2161.4825859259263,3445.3799999999997,0.0,3478.92,0.0,0.422
2025-03-30,141,3453.79533,3453.79533,0.0,5.804970000000139,0.0,0.0,2155.271474814815,3453.79533,0.0,3459.6003,0.0,0.424
2025-03-30,142,3418.815115,3418.815115,0.0,26.31688500000018,0.0,0.0,2154.1964803703704,3418.815115,0.0,3445.132,0.0,0.4271
