date,e0,e_end,plan_cost,adj_purchase_cost,breach_cost,uplift_cost,adj_cost,em_cost,total_cost,plan_kWh,adj_kWh,dev_kWh,over_kWh,under_kWh,em_kWh,curt_kWh
2025-02-13,1995.393554092593,2168.8076530462963,47348.27400169536,46925.83372618393,722.4225762002205,511.20243844450357,1233.6250146447242,2032.2697696447735,50191.728510473426,77228.49719856652,76143.22594844352,3477.0177595603163,1195.8732547186537,2281.1445048416626,433.622832947225,607.7169631378624
2025-02-14,2168.8076530462963,2205.353609027776,18169.66258075519,19057.943971899553,5.694346327800303e-13,444.14069557218113,444.1406955721817,0.0,19502.084667471732,35594.99757662551,36535.11504273662,940.1174661111138,940.1174661111129,9.094947017729282e-13,0.0,3146.990231272289
2025-02-15,2205.353609027776,1796.208872592593,18081.478311367195,18223.51198830468,148.20153654648612,219.2183750152285,367.4199115617146,1461.465118724582,20052.39701859098,34722.88319412894,34789.671346837276,791.6775004861104,429.23282659722145,362.44467388888893,264.9839899999998,2775.4096716666654
2025-02-16,1796.208872592593,2096.081481333333,51954.9281084597,49444.442991084434,2119.3354707088743,864.092912021241,2983.428382730115,4862.033712564869,57289.90508637941,83703.23365762277,79120.52006234924,7216.5577956290945,1316.922100177785,5899.6356954513085,1007.887948499997,100.8448083333335
2025-02-17,2096.081481333333,1846.0084266481476,51411.949419322526,46770.61474584951,2876.4062841358946,555.7389473993898,3432.1452315352844,353.0976327244467,50555.85761010925,83324.32635462962,75517.80664105443,9517.440813343526,855.4605498841639,8661.980263459362,67.63253652777814,375.69546611111036
2025-02-18,1846.0084266481476,2210.9133199722205,45812.87975690141,48010.42705166449,0.0,1098.7736473815419,1098.7736473815419,275.22833297833307,49384.42903202436,74515.95335176954,76898.59249807047,2382.639146300928,2382.639146300928,0.0,60.39582166666662,300.1294486111118
2025-02-19,2210.9133199722205,1764.252399314815,45786.118641791014,47390.29928880047,42.96274708999997,845.0530705947266,888.0158176847266,4342.770217522935,52621.08532400813,74323.1008621605,76354.2230886876,2369.6038154160115,2200.363020971567,169.24079444444442,921.6900438916675,354.22086878257187
2025-02-20,1764.252399314815,2256.125393268519,47650.231125399834,46509.354974885995,848.8910510536441,278.4529757967223,1127.3440268503664,2711.296163155662,50347.995164892025,78052.73965003429,75800.44361369094,3243.67572745446,495.68984555555573,2747.9858818989037,570.3314004333367,506.67610903291984
2025-02-21,2256.125393268519,2208.0266518518533,16993.50744936682,17668.43878888068,4.8047959235228744e-14,337.4656697569282,337.46566975692826,1013.8714647312501,19019.775923368863,33330.75555040123,33952.1131732429,621.35762284167,621.3576228416699,7.737092562617834e-14,176.91164583333335,5261.994898333331
2025-02-22,2208.0266518518533,1991.40329189815,17208.66005336964,17765.40587569432,28.85460067369455,307.2275118360358,336.08211250973034,1172.2073817333305,19273.695369937377,33445.35117220164,33979.942300628856,692.1806484272222,613.385888427222,78.7947600000003,203.50961666666618,3232.5023955555525
2025-02-23,1991.40329189815,2043.3194010462942,47256.77668882902,46974.18389624603,836.5769708870414,695.2805745955507,1531.857545482592,1018.6084800953274,49524.64992182395,77247.81181470206,76009.7593304382,3629.6437986305355,1195.7956571833445,2433.8481414471908,214.63453207499992,294.6215155555552
2025-02-24,2043.3194010462942,2033.4471481388898,45867.79084893846,45541.14173170529,572.2338965174374,408.909337900853,981.1432344182904,226.18268775222293,46748.46765387581,74068.05346024691,73509.45681751161,2298.8089617434543,870.1061595040738,1428.7028022393806,49.99397555555572,1244.6180922290705
2025-02-25,2033.4471481388898,2088.0339892962975,46861.65576032485,43670.63859309965,2026.9214999949718,431.4129163823712,2458.334416377343,1195.2871713645823,47324.26018084157,76549.2170955384,71145.96425508488,6742.625485353514,669.6863224499943,6072.93916290352,255.11898259166645,1363.554701388889
2025-02-26,2088.0339892962975,2033.247376370369,41956.94103433545,44563.59839429945,0.0,1303.3286799820012,1303.3286799820012,3154.66833582363,49021.59541010508,69026.88502356995,72692.20924566584,3665.3242220958878,3665.3242220958878,0.0,644.9044887888905,315.1560229732496
2025-02-27,2033.247376370369,2313.1290130000007,43144.303776077,44062.10177636203,215.77512435972267,674.674124502239,890.4492488619617,3080.1928739607347,48032.74389918473,70592.24601334019,71374.24790952512,2362.094640629363,1572.0482684071385,790.0463722222246,617.8586021777734,351.26938761317143
2025-02-28,2313.1290130000007,2144.6633872222264,16696.645514954096,16839.94740555318,88.44962353295895,160.10056883250047,248.55019236545942,1369.5431288750035,18458.040726793646,32456.417367150207,32604.736758733536,522.2395609934915,335.27947628841343,186.9600847050781,281.999700000001,6549.041966666668
2025-03-01,2144.6633872222264,2017.8536174351857,18202.708965603244,17891.817173960088,296.33233186416726,140.8864360425892,437.21876790675645,325.3666515954373,18654.40259346228,35628.80390148147,34925.84983123146,1176.3040280833306,236.6749789166627,939.629049166668,55.564378333336734,8308.61219297324
2025-03-02,2017.8536174351857,1951.667329888889,49292.59634595393,48401.35618007391,961.4843631387989,515.8642801987878,1477.3486433375867,248.52735027693763,50127.23217368843,80016.75827321858,78121.69803537722,4068.1335432080255,1086.5366526833352,2981.5968905246905,42.700958408337684,1531.7241172839485
2025-03-03,1951.667329888889,1884.3521275740743,50485.568938973825,47630.0347732565,1920.5457842173964,492.77870135873457,2413.324485576131,140.46318876878846,50183.822447601415,81866.2173470679,77096.16863036975,6813.460108487034,1021.705695894446,5791.754412592587,41.20317899166692,685.0687936934179
2025-03-04,1884.3521275740743,2004.596663657406,44190.74406842224,45632.637467816414,3.8525395800011797,724.7992392770898,728.651778857091,2.926250933333824,46364.21549760684,72150.68416770233,73772.26824774602,1643.9208800436923,1632.7524800436904,11.168400000001839,0.6247333333334382,220.5045652777776
2025-03-05,2004.596663657406,2078.9745695648157,45824.87954488314,43523.7231463775,1727.7609110576009,577.1827118047858,2304.9436228623867,147.87471222454346,45976.54148146443,75111.21295935813,70748.14621872807,6140.966811110914,888.9500352404348,5252.016775870479,23.43548057500152,417.2341657921777
2025-03-06,2078.9745695648157,2334.096208777779,42189.528223464506,43079.676421587494,94.88840697222236,539.9625060337145,634.8509130059368,867.9863818460797,44582.513716439506,69599.87523825103,70378.87314561964,1564.5901462575123,1171.7940268130671,392.79611944444497,183.1818841638887,51.0633100000008
2025-03-07,2334.096208777779,2263.4488059074074,17002.31947575439,16455.450775824174,414.2434139630834,140.8090639979765,555.0524779610599,0.0,17010.503253785235,32593.51272313443,31826.722341076093,1236.8058357194445,235.0077268305553,1001.7981088888893,0.0,7985.500651899861
2025-03-08,2263.4488059074074,2128.51073502778,15825.83776738308,15982.606298040666,1.3797025594594488,79.76396788825252,81.14367044771197,0.0,16063.749968488379,30812.45672216049,30946.76820001049,139.9075133781273,137.1094956140643,2.798017764063028,0.0,8990.771942695472
2025-03-09,2128.51073502778,2165.9212085370373,44160.81527337241,41244.31728582928,1613.124313374006,154.87531960243973,1767.9996329764458,1452.3160834728048,44464.63300227853,73100.33717048555,67512.43656719578,6071.9517564842245,242.0255765972202,5829.926179887004,295.0673178027778,206.84279355624338
2025-03-10,2165.9212085370373,1924.7518073425924,42029.57859194985,43426.10263136144,4.25240681277785,702.5144265185677,706.7668333313455,3033.9170160210742,47166.786480713854,70070.92067459505,71676.62500297942,1643.031445051038,1624.3678867177043,18.66355833333364,629.9089855027794,309.74425828189135
2025-03-11,1924.7518073425924,2400.6785052920063,37710.6737109267,41794.64445960379,5.095065110557092e-13,2041.985374338548,2041.9853743385484,2341.8245878333437,46178.45442177568,61839.60462471192,68772.68334545415,6933.078720742226,6933.078720742225,7.579122514774401e-13,458.4946991666687,602.6434079561059
2025-03-12,2400.6785052920063,1935.744451583333,42810.18217235324,40278.1744675044,1507.4023638837039,241.398511459284,1748.8008753429879,2604.9572178707454,44631.93256071814,70652.52088822205,65724.74637579206,5677.401129802176,374.813308686102,5302.587821116073,495.549305525002,151.0558775000003
2025-03-13,1935.744451583333,2195.499624731482,43132.65143766059,43904.77237988821,163.76992986101138,549.8304009748186,713.60033083583,940.7507125147257,45559.12342323876,71535.952575072,72544.00075396331,2097.186660942061,1552.617419916678,544.5692410253828,142.55624264999886,661.4742827366262
2025-03-14,2195.499624731482,2356.3418865833332,15212.792394749358,15743.973069467473,1.2374698599160183e-12,265.5903373590582,265.59033735905945,0.0,16009.563406826534,29868.223064002057,30400.957744557614,532.7346805555626,532.7346805555605,1.9705718538413444e-12,0.0,11228.87577294925
2025-03-15,2356.3418865833332,1757.4901999907408,14658.334459731876,15137.082328654968,9.490577213000506e-14,239.37393446154636,239.37393446154644,2457.3382253915233,17833.794488508036,28914.45345773662,29454.880651528285,540.4271937916672,540.4271937916669,1.5158245029548803e-13,539.3453029166672,6745.446830606995
2025-03-16,1757.4901999907408,2337.3977994259267,41987.23995244143,42117.611785890076,271.88409816519413,337.0700148895169,608.9541130547111,343.3995338251673,43069.96543276996,69272.43002247941,69660.57111160547,1849.3048966294919,1118.7229928777797,730.5819037517122,67.96869433333347,1545.0659934602184
2025-03-17,2337.3977994259267,2242.2254712592594,38245.95802600117,37888.676616255485,1199.3410301842432,1020.7003253114012,2220.0413554956444,595.1841866790029,40703.90215843014,64261.79259348422,61993.11146976368,7853.198692863822,2792.2587845716434,5060.939908292178,115.84666405000056,241.53177944444496
2025-03-18,2242.2254712592594,2319.733832342593,44354.76655983785,40015.301346091044,2286.7341997464478,117.0015928730448,2403.7357926194927,1014.6593737569423,43433.696512467475,72989.23941728394,66145.04271990157,7207.527472549029,181.66538758333172,7025.862084965698,209.81083947222183,993.2312085631124
2025-03-19,2319.733832342593,2300.8806640740713,35884.67408127884,39250.63093990047,0.0,1682.9784293108162,1682.9784293108162,1228.7726222124681,42162.381991423754,58799.21708783264,64590.954007361994,5791.7369195293595,5791.7369195293595,0.0,253.80743401111366,1272.8567577640633
2025-03-20,2300.8806640740713,2259.1605055277782,40598.76975544232,40474.490917574876,876.2310027038604,814.0915837701355,1690.322586473996,5020.456148814221,47185.26965286309,67146.86513666666,65279.67199108991,4974.158946645457,1553.482900534354,3420.676046111103,934.9180099499987,88.50765722222195
2025-03-21,2259.1605055277782,2174.5416307222217,14565.307382126783,14696.610903265078,94.72201426270891,160.37377483185637,255.09578909456528,1667.2044028567557,16618.911095216397,28530.81016317901,28687.505772370674,599.2233341916667,377.95947169166567,221.263862500001,368.8513275000024,14306.7257975
2025-03-22,2174.5416307222217,2150.899007638887,15236.951525023858,15021.701356389949,145.80334994537506,38.17826562842127,183.98161557379632,0.0,15205.682971963746,29559.649053703703,29293.643914412038,390.91358237500145,62.45422154166795,328.45936083333345,0.0,10616.456991080244
2025-03-23,2150.899007638887,2021.1065871574076,41759.020169549716,38728.67267247764,1675.4371373788651,160.2633888428245,1835.7005262216896,213.46181499997908,40777.83501369931,69023.63809574416,64395.80613008611,5125.505714102505,248.8368742222258,4876.66883988028,42.64905483611373,1761.3327824794235
2025-03-24,2021.1065871574076,2088.2817911358043,38983.68930863168,37752.54275485398,940.2933083864298,324.7200314975844,1265.0133398840142,3150.276675916669,42167.83277065466,65194.47545681069,62483.89886809328,4209.580945727021,749.5021785048004,3460.07876722222,626.4702758333337,881.1937885048038
2025-03-25,2088.2817911358043,1935.7866442962966,43637.72599426477,39275.32878025805,2570.825660594546,389.62705359118416,2960.45271418573,2498.7215665799345,44734.503061023715,72297.369016238,64451.95399600548,9055.574648499169,605.0798141333328,8450.494834365836,501.80919107500006,85.8766400000004
2025-03-26,1935.7866442962966,2112.403178296296,37797.19348497389,36273.89814352835,1012.6849157480326,251.03724502526336,1263.7221607732959,259.93404374749923,37797.55434804914,62347.464682174206,59992.992950039086,3666.9357795795554,656.2320237222201,3010.7037558573356,52.35383499999985,156.03526605967613
2025-03-27,2112.403178296296,2154.7376467870367,39791.57088272658,37976.273578912034,1275.8194702596106,368.1708183523361,1643.9902886119467,1997.5303766869545,41617.794244210934,66119.58950634772,62757.65936624711,4505.229009295051,571.6494345972146,3933.5795746978365,417.1884457749984,353.05206944444444
2025-03-28,2154.7376467870367,2285.3989641851863,14641.624110054541,14621.707822293032,35.8951438262132,25.936999945459345,61.83214377167255,0.0,14683.539966064705,29027.74356534636,29003.0984433059,126.60630704046659,50.98059250000195,75.62571454046464,0.0,15171.4101166118
2025-03-29,2285.3989641851863,2040.3377500277775,13819.198332486247,14447.931222181996,1.5586465451633558e-14,314.366444847875,314.366444847875,118.18814766915159,14880.485814699025,27725.492607674896,28364.9705426749,639.4779350000008,639.4779350000007,7.579122514774402e-14,21.072192499997545,18176.629015589846
2025-03-30,2040.3377500277775,2136.4896498148146,38833.05827740939,36317.94565283737,1983.3021292215963,725.745816935583,2709.0479461571795,1127.8904443371828,40154.88404333173,65377.76847796297,59298.8731713287,8295.73813521759,1108.4214142916662,7187.3167209259245,218.82585197222255,128.9612527777782
2025-03-31,2136.4896498148146,2313.9023377685226,34238.93911542904,37242.82230617322,0.0,1501.941595372089,1501.941595372089,0.0,38744.76390154531,56341.15256179011,61239.82675622201,4898.674194431895,4898.674194431895,0.0,0.0,158.12666361111098
2025-04-01,2313.9023377685226,2083.3615988981483,40461.34734508643,38340.08070652897,1299.6509519166684,239.01763263793595,1538.6685845546044,847.3442132583225,40726.0935043419,68700.56403810698,64524.960125641584,5081.166809626511,452.78144858055794,4628.385361045954,125.3317510194461,740.0455175000025
2025-04-02,2083.3615988981483,2060.1778965185176,38947.5581182823,38952.85449204812,288.5847205009588,291.2329073838647,579.8176278848234,1275.4905668800013,40808.16268681294,65578.18617409465,64995.7373617273,1946.0631349303153,681.8071612814844,1264.2559736488308,182.8398175000002,789.3510397788154
2025-04-03,2060.1778965185176,2052.52757512037,40210.648833764586,36316.480228099324,1998.5404909798758,51.45618814724629,2049.996679127122,680.3461741703906,39046.82308139684,66570.07819647118,60470.85519213041,6259.012424874109,79.89471026666607,6179.117714607442,104.46406257499855,602.2586398834
2025-04-04,2052.52757512037,2165.768329546296,13534.576774331184,13636.747006932404,0.22483770750009893,51.30995400811085,51.53479171561095,289.59397340981803,13977.875772057832,27360.32299666324,27466.67601166324,107.40871500000037,106.88086500000011,0.5278500000002471,75.17661400277791,18241.540699718797
2025-04-05,2165.768329546296,1889.639704546296,13072.63114355363,13672.890888070973,1.6015691432732095e-12,300.12987225867266,300.12987225867425,1442.2625136039087,15415.283273933557,26490.680131155692,27137.29704795569,646.6169168000043,646.6169168000017,2.6472981416843618e-12,278.6380530888902,13028.74869892222
2025-04-06,1889.639704546296,2014.1299105185187,37117.585235625855,35703.442852307926,1104.6464236761647,397.5752320171988,1502.2216556933636,328.4612194333377,37534.12572743463,63279.4513706893,59538.22412732168,5626.12387753773,942.4483170850577,4683.675560452672,55.11741304722267,1019.8804412242808
2025-04-07,2014.1299105185187,2041.529964435185,33057.90245687285,34490.51328603685,0.0,716.3054145819945,716.3054145819945,0.0,35206.81870061884,55624.72339012688,57717.09681691254,2092.373426785657,2092.373426785657,0.0,0.0,453.68945005486745
2025-04-08,2041.529964435185,1892.1295122129636,38256.60802953826,35399.31384188586,1694.4808299303427,265.8337361041409,1960.3145660344835,1252.0483134741546,38611.67672139449,64136.58294620371,58754.01037349835,6239.510300772017,428.46886403333383,5811.041436738684,202.45498249999832,672.2802674485582
2025-04-09,1892.1295122129636,1955.1544164444442,37217.31419007473,37974.861589570915,45.96359053499433,424.73729028308844,470.7008808180828,916.9972548191602,39362.55972520816,62662.40015269547,64020.11038594769,1600.4336253852903,1479.071929318759,121.36169606653137,134.63710916666577,823.6244099106227
2025-04-10,1955.1544164444442,2352.2918585,36726.839059454476,35871.157808216805,960.6208186306753,532.7801930118429,1493.4010116425184,1192.6499859662838,38557.20880582561,60853.62518331276,59830.81894001165,4145.210054634423,1561.2019056666632,2584.0081489677596,209.60341654722583,1103.7122068449937
2025-04-11,2352.2918585,2040.7954769999992,12419.781224980432,13178.955786208508,0.0,379.58728061403747,379.58728061403747,1473.1309436040701,15031.674010426615,25467.060893034977,26300.594232226642,833.5333391916649,833.5333391916649,0.0,311.8353058333332,19053.148746666666
2025-04-12,2040.7954769999992,2031.6045935833333,13557.115627235953,13271.53019549562,241.05887431229166,98.26615844212455,339.3250327544162,0.0,13610.855228250035,27043.827011392314,26707.294094458986,734.7343491777817,199.10071612222615,535.6336330555556,0.0,15134.747774430727
2025-04-13,2031.6045935833333,2161.6284403240743,34581.2646567395,35111.164686114746,163.10146536144484,428.05148004907113,591.1529454105159,211.80621030651184,35914.12384183177,58315.94815493827,58719.8398045957,1810.8800124969475,1107.3858310771925,703.4941814197548,45.701095588890226,416.52791558984666
2025-04-14,2161.6284403240743,2085.1155025370363,37317.17504730891,33987.54002698098,2303.153969946612,638.3364597826484,2941.4904297292605,854.2018641354719,37783.232320845724,62154.44805828189,56214.24440814104,7895.7040365463845,977.7501932027714,6917.953843343614,122.4486617166674,137.93935750000026
2025-04-15,2085.1155025370363,2089.005448694445,31585.96328552571,33080.37361681932,81.88237981462547,829.0875454614312,910.9699252760566,1590.3491514107686,35581.69269350614,53232.51777487311,54797.07507895696,2360.884849083848,1962.7210765838474,398.1637725000008,243.35351387500282,1136.1140796433556
2025-04-16,2089.005448694445,1792.2336138611113,34807.442419799656,35257.72568810725,237.55773303380556,462.6993671876069,700.2571002214124,662.7948093161574,36620.77759764482,59658.38504973593,59714.256795679015,2118.9175002503416,1087.394623096707,1031.5228771536345,101.67975725000468,463.0671668278543
2025-04-17,1792.2336138611113,2353.3463079814815,32664.217875106384,34408.660623479416,0.0,872.2213741865133,872.2213741865133,2590.7206966218446,37871.60269428777,53913.242581008235,57301.675339277055,3388.432758268828,3388.432758268828,0.0,417.50062026389094,464.1798704012368
2025-04-18,2353.3463079814815,2316.4332088055558,12365.580425393482,12667.749917930472,0.4448531200000546,151.52959938849455,151.9744525084946,26.674983302068703,12846.399353741035,25418.310608689986,25780.124905976096,363.786163952777,362.8002306194435,0.9859333333335295,6.677886922222706,16920.815099681065
2025-04-19,2316.4332088055558,1963.9743313425924,11984.131004394658,12523.291270995796,3.1172930903267115e-14,269.58013330056906,269.5801333005691,266.51773070079156,13059.389134997156,25184.600310250346,25756.135119694783,571.5348094444438,571.5348094444437,1.5158245029548803e-13,54.00014805000336,16824.729363227023
2025-04-20,1963.9743313425924,2244.0778417716074,33032.62827778196,34120.36603347758,0.5056468800000113,544.3745247278091,544.8801716078091,0.0,34665.24620508539,55468.41768730796,57253.99289532921,1790.1388080212637,1787.8570080212635,2.281800000000051,0.0,991.8524375925958
2025-04-21,2244.0778417716074,1868.8348061018514,34590.12482463142,32053.152265301993,1374.2486581126202,105.76237844790785,1480.011036560528,1198.8775465527087,34732.04084841523,58547.73147923524,53779.81888529266,5096.341686242593,164.21454615000061,4932.1271400925925,185.62366188888683,2203.037029262693
2025-04-22,1868.8348061018514,1900.7370068796295,31313.19938261351,33190.92021826835,0.0,938.8604178274195,938.8604178274195,804.3699753174384,34934.150611413206,53230.89758877571,55997.89886779434,2767.001279018625,2767.001279018625,0.0,144.08180783889105,139.18833250000057
2025-04-23,1900.7370068796295,2051.1141088981485,30185.883849495287,32973.389184240674,0.0,1393.752667372693,1393.752667372693,762.6438965672438,35129.785748180606,50846.20607817558,55563.55849360762,4717.352415432035,4717.352415432035,0.0,134.4789991111099,496.6457337757229
2025-04-24,2051.1141088981485,2307.277493472223,30780.684016553918,31732.94238198839,8.422095386792323e-14,476.1291827172353,476.1291827172354,2142.2752072874437,34351.34677199307,51912.891957873806,52984.30968704046,1071.4177291666656,1071.4177291666656,1.7779398306007017e-13,316.37588925833654,2249.951169502747
2025-04-25,2307.277493472223,2109.395589351852,12011.050656815387,11660.922316807199,181.00083447119482,5.936664467101402,186.93749893829622,1646.9322899071412,13494.792105652636,24615.45179487311,24242.916327987,401.88131200277803,14.672922558332747,387.20838944444523,359.1306449555518,20360.578170891666
2025-04-26,2109.395589351852,1776.3722374814815,11880.578982240124,12118.077098712241,0.0,118.74905823605762,118.74905823605762,1178.2916693872594,13415.117826335558,24493.2776008882,24761.940654274313,268.66305338611033,268.66305338611033,0.0,257.34193866666413,22852.7155525
2025-04-27,1776.3722374814815,2114.027656712963,30662.538393133276,32916.20582283122,0.0,1126.833714848974,1126.833714848974,571.7962902613359,34614.83582794153,51198.071190497256,53986.53240300856,2788.4612125113144,2788.4612125113144,0.0,81.96621133333372,1518.704243055554
2025-04-28,2114.027656712963,2095.183963537037,35955.26030670255,36372.512983509354,526.5432496377655,735.1695880411689,1261.7128376789344,786.0612461266636,38420.28706731496,61462.58745579218,62191.45848616255,4747.718035041151,2738.2945327057623,2009.4235023353885,138.32006583333288,1891.415006687241
2025-04-29,2095.183963537037,2160.204460435187,31003.379386725654,31820.866474891976,122.04157699962518,530.7851210827891,652.8266980824143,1731.8169391999832,34205.51011217437,51976.46583505144,52608.50455500686,1818.9249538443091,1225.4818368998644,593.4431169444447,248.25357499999762,1864.5516216015135
2025-04-30,2160.204460435187,1937.2274806388887,29741.403132477397,31006.729002058768,47.27328768166874,679.9362224723561,727.2095101540249,2795.2238210625,34529.16233327529,48811.24088148148,51186.29042466004,2526.055876511903,2450.552709845233,75.50316666666996,502.3470613888891,367.0921110973921
2025-05-01,1937.2274806388887,1437.0097373796302,31069.110811513012,33326.68790378758,30.56307291125117,1159.3516190485304,1189.9146919597815,11852.689043610273,46369.29163935763,51563.72090247256,53967.645123410075,2701.15809315975,2552.541157048633,148.6169361111168,1900.9105072222214,1762.593412030175
2025-05-02,1437.0097373796302,1519.964077175926,13264.916209322266,13777.913502655698,49.348079640458366,305.8467263071747,355.1948059476331,9004.53436151524,23137.64267011857,26929.45239851509,27416.73015134564,696.2371011638866,591.7574269972197,104.47967416666684,1530.1042224999985,11891.239404166667
2025-05-03,1519.964077175926,1700.7795807129628,13067.200328964844,13272.059524205482,1.6389094525948164e-13,102.4295976203193,102.42959762031947,8285.149221495809,21659.63834332161,26681.39028481824,26890.838143984907,209.44785916666734,209.44785916666706,3.0316490059097606e-13,1470.66163333333,16723.73416104252
2025-05-04,1700.7795807129628,1667.1013058055557,34124.94320103183,33246.5661242216,1011.1133162042555,571.924777799142,1583.0380940033974,7778.410614155522,42608.01483238052,57361.66278656721,54799.538662518935,4305.715389559404,871.7956327555604,3433.9197568038435,1280.2757883888878,880.119176059679
2025-05-05,1667.1013058055557,1770.0042007037036,36213.2327890755,35797.50826521818,438.432541589115,230.57027966045877,669.0028212495738,4030.6189778360376,40497.13006430379,59573.95135660493,59014.40985610802,1266.3492066635827,353.4038530833339,912.9453535802488,611.5471534083315,553.4097866255121
2025-05-06,1770.0042007037036,1829.8893152222226,32182.544978460333,35322.444539398995,0.0,1569.9497804693317,1569.9497804693317,3860.036778525314,40752.43109839364,52354.596364084355,56906.75172249589,4552.155358411521,4552.155358411521,0.0,713.7304913583328,1131.7546447908098
2025-05-07,1829.8893152222226,2162.9039991388886,34901.20115544714,37396.785677985754,0.0,1247.7922612693105,1247.7922612693105,487.4412782751909,39132.01921753025,55989.48700417009,60529.505014492315,4540.018010322219,4540.018010322219,0.0,69.8740364499987,1495.4252467866895
2025-05-08,2162.9039991388886,2270.6792777870364,36879.40602940941,36508.24273393158,563.8212447501189,378.23959701120907,942.060841761328,948.614081713536,38398.91765740645,62052.37796017832,60443.38891448216,3240.3414036454024,815.676178974624,2424.665224670778,137.11524040833376,947.3933677366249
2025-05-09,2270.6792777870364,2306.708064601852,12853.839439180574,13841.732193669992,7.309965578335886,501.2563428230454,508.56630840138126,3733.6101851518633,18083.908687223236,25886.903661714678,26901.282087795225,1047.6395594138949,1031.008992747223,16.6305666666719,626.3543258333352,16511.148099475307
2025-05-10,2306.708064601852,1683.2139132407408,13238.070483813175,13727.01399616859,1.7246293282369174e-14,244.4717561777074,244.47175617770742,2160.4534462701686,16131.939198616466,26263.78903254972,26783.089034077497,519.3000015277767,519.3000015277767,7.579122514774412e-14,393.52427883333354,13190.094345493824
2025-05-11,1683.2139132407408,2213.3196792592603,36186.54041279439,36527.26555923522,252.35067403774076,422.7132472581527,675.0639212958935,1580.4320245783408,38782.76150510945,60635.192783401915,60472.42952392659,2084.640531594651,960.93863605967,1123.7018955349808,227.97414916666776,1029.0075376303166
2025-05-12,2213.3196792592603,2711.079886351852,32351.62008287302,35331.765222795046,20.588209684389,1510.6607796454018,1531.248989329791,0.0,36863.01421212484,52318.338769554175,57185.106630169204,5066.993580861939,4966.8807207384825,100.11286012345734,0.0,1445.8202036968473
