0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.099900,0.039083,0.048083,3.113017,9.078300,18.161967,30.693383,46.176367,64.758233,86.880050,112.127950,140.704350,173.279067,209.889583,251.438633,298.568450,347.581083,396.876850,447.195867,497.725867,548.200667,598.893550,648.455533,696.890283,745.294283,792.137867,836.984567,880.902100,923.862367,964.734883,1002.021733,1036.025467,1068.265683,1099.896800,1127.786733,1152.432050,1177.367550,1199.571917,1217.185700,1231.280800,1243.204500,1253.453183,1261.367317,1265.358983,1266.840550,1268.719333,1267.108733,1259.031200,1245.456400,1232.236200,1218.799650,1199.090167,1175.522850,1151.734400,1128.734583,1101.226667,1068.751417,1035.669300,1000.118533,961.163600,920.251100,878.130167,834.952533,790.574733,745.204000,698.033750,648.232183,599.099100,550.647967,499.737450,447.902183,397.196317,348.187433,298.513817,250.288050,209.195383,172.722050,139.462917,110.871883,86.112633,64.445517,45.965550,30.492100,18.056900,9.052017,3.109483,0.045883,0.038267,0.100117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000350,0.000000,0.000000,0.004983,0.000000,0.000000,0.069483,0.000000,0.000000,0.967700,0.000000,0.512500,29.299217,70.249333,112.850000,158.468533,209.261750,265.381250,322.920200,370.854350,415.018750,471.052433,520.355250,558.493750,600.299617,645.939200,691.637500,733.913367,770.791750,806.106250,846.783733,889.792133,915.787500,906.329633,899.368767,895.350000,863.828700,855.250183,882.462500,905.790733,909.250183,888.618750,854.442217,853.081583,883.762500,899.966600,896.274800,876.968750,849.602733,838.242233,840.643750,828.930733,794.958733,746.437500,701.565150,676.738600,655.737500,608.020483,571.836067,554.556250,523.186250,476.737550,417.500000,348.282500,293.692700,254.300000,208.200417,161.370317,117.768750,73.406383,30.147500,0.493750,0.000000,0.992967,0.000000,0.000000,0.071283,0.000000,0.000000,0.005117,0.000000,0.000000,0.000367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000358,0.000000,0.000000,0.005050,0.000000,0.000000,0.070400,0.000000,0.000000,0.980483,0.000000,0.809375,30.696133,72.259850,114.871875,160.615058,209.451700,260.718750,313.151133,363.175408,413.487500,468.642317,514.157258,551.518750,595.720517,633.527017,666.171875,708.318417,742.367733,766.062500,797.694208,842.096817,876.181250,871.486692,872.798675,887.471875,881.055933,875.035008,885.396875,903.948125,907.068275,888.334375,864.633567,861.476783,877.118750,886.841150,890.483825,887.925000,875.928542,863.896750,851.006250,827.845492,803.604700,772.506250,720.824733,680.283925,652.684375,610.045842,570.220117,538.959375,501.439608,456.527067,405.415625,350.753867,305.573275,265.700000,214.609008,164.976833,122.028125,77.916908,32.895775,0.803125,0.000000,1.056867,0.000000,0.000000,0.075875,0.000000,0.000000,0.005450,0.000000,0.000000,0.000392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000344,0.000000,0.000000,0.004872,0.000000,0.000000,0.067889,0.000000,0.000000,0.945517,0.000000,1.104167,30.968333,72.731306,115.662500,161.096506,208.627939,258.772917,311.352872,358.070100,403.043750,458.008539,508.075633,548.970833,590.010144,625.774244,661.114583,707.636300,748.208533,777.333333,805.886000,834.156117,855.270833,863.040561,870.545883,879.966667,882.697017,889.687756,908.702083,935.084867,948.170150,938.450000,916.663822,912.619456,923.400000,918.239628,904.004544,891.081250,882.683150,878.175522,868.125000,841.817550,814.124750,785.587500,743.657072,705.661217,673.404167,630.912489,583.855061,540.552083,502.416789,456.071272,402.197917,354.490072,308.057378,259.364583,211.015611,165.273767,121.650000,77.569900,33.053717,1.077083,0.000000,1.024961,0.000000,0.000000,0.073583,0.000000,0.000000,0.005283,0.000000,0.000000,0.000378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000350,0.000000,0.000000,0.004954,0.000000,0.000000,0.069050,0.000000,0.000000,0.961729,0.000000,1.479687,32.761363,75.470412,118.737500,165.093292,213.179188,261.625000,309.929137,356.739558,403.898438,454.696217,504.657108,549.985937,589.690921,623.692279,659.790625,706.300925,743.917550,770.198437,801.924675,837.143125,864.078125,873.213367,882.694917,897.562500,907.806613,922.974458,945.242188,964.522321,971.980188,967.967187,961.103171,957.825171,956.789062,949.410154,927.475358,900.604688,888.908904,883.755863,867.790625,832.445350,807.787933,790.689062,749.341950,707.450650,674.337500,634.516042,588.283087,542.389063,501.527433,454.117092,400.900000,354.140612,306.942983,256.835938,209.340875,164.377725,120.571875,76.840433,32.975550,1.371875,0.000000,0.980042,0.000000,0.000000,0.070358,0.000000,0.000000,0.005050,0.000000,0.000000,0.000363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000333,0.000000,0.000000,0.004704,0.000000,0.000000,0.065554,0.000000,0.000000,0.913054,0.000000,2.029688,33.475083,75.522000,118.292187,165.693717,213.070708,258.776563,305.828746,354.578717,404.234375,453.888679,503.648633,549.315625,584.350717,611.480521,644.262500,695.241325,740.135488,769.981250,797.898087,826.675092,851.837500,867.445767,879.256308,894.001562,914.052863,932.797317,952.184375,979.044050,997.296296,1001.245312,999.797063,995.281600,986.798438,972.094858,949.576242,927.710938,918.636608,909.812833,886.434375,845.985158,817.352863,798.560938,760.739300,721.107742,685.623437,641.150863,590.996350,542.207813,498.331683,451.878225,403.385937,360.145037,313.779854,262.096875,211.875012,164.869717,120.450000,76.996050,33.561083,2.004688,0.000000,0.910987,0.000000,0.000000,0.065404,0.000000,0.000000,0.004696,0.000000,0.000000,0.000338,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000313,0.000000,0.000000,0.004417,0.000000,0.000000,0.061529,0.000000,0.000000,0.857025,0.000000,2.701562,34.564937,76.717429,119.414062,166.680979,212.769996,257.378125,305.661433,352.615438,396.865625,443.115992,494.792425,542.253125,571.414342,600.516600,641.793750,691.694142,740.454350,777.409375,798.529600,823.251183,851.948437,867.240292,879.817454,894.054688,905.639983,929.098283,964.542187,995.362483,1015.209608,1021.928125,1018.027775,1018.130979,1019.890625,1005.687550,977.110567,949.139063,936.843475,922.798129,895.365625,858.823025,824.712513,797.692188,772.686063,740.280671,699.465625,656.059008,606.094833,553.887500,509.409021,462.602683,413.287500,370.596587,321.663662,265.065625,213.193767,165.369275,119.823437,76.587375,33.995550,2.818750,0.000000,0.809800,0.000000,0.000000,0.058137,0.000000,0.000000,0.004171,0.000000,0.000000,0.000300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000292,0.000000,0.000000,0.004108,0.000000,0.000000,0.057267,0.000000,0.000000,0.797654,0.000000,3.506250,36.140725,79.065129,122.078125,168.809629,214.671800,260.068750,309.780929,357.497413,400.670313,444.177671,495.409092,545.671875,577.580604,605.134613,641.395313,687.330467,731.616567,764.851562,788.610842,826.931421,866.985937,872.281342,879.344463,897.434375,902.124246,916.828062,946.226562,968.759896,982.581092,988.375000,986.457117,986.040012,985.340625,972.558413,949.039267,924.481250,908.812563,893.398258,869.375000,835.620329,803.622138,776.885938,748.727979,716.119946,678.631250,637.420767,593.763608,549.096875,504.787117,461.287521,418.120312,373.692967,324.906775,271.685937,217.688904,167.752246,122.609375,78.991304,35.592379,3.729687,0.000000,0.734575,0.000000,0.000000,0.052737,0.000000,0.000000,0.003783,0.000000,0.000000,0.000275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000200,0.000000,0.000000,0.003383,0.000000,0.000000,0.047137,0.000000,0.000000,0.656563,0.000000,4.235937,35.306079,76.720575,118.904688,164.441100,210.108475,257.825000,312.185179,362.018787,403.373438,444.092958,493.545713,544.795313,580.496092,607.873462,639.534375,682.796450,727.708625,762.639063,784.923108,815.804717,849.357813,859.576850,871.146375,888.446875,893.338725,909.632104,941.695312,967.964446,984.108783,985.409375,970.710367,971.354317,984.281250,976.267117,962.813975,950.521875,928.545725,902.345979,878.976562,858.096471,821.919875,776.903125,747.580642,717.280108,676.339062,632.199258,590.015004,549.573438,507.448496,465.565046,422.625000,374.710896,325.621479,275.417187,221.167812,170.502671,125.795312,82.135858,37.865858,4.765625,0.000000,0.670067,0.000000,0.000000,0.048108,0.000000,0.000000,0.003454,0.000000,0.000000,0.000250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000129,0.000000,0.000000,0.002962,0.000000,0.000000,0.041267,0.000000,0.000000,0.574804,0.000000,5.325000,37.395817,79.782400,122.456250,167.533079,212.525679,260.346875,315.774617,364.898596,403.667188,442.708296,492.235133,545.921875,586.754379,619.923612,653.139063,688.808367,721.209854,747.893750,774.272950,814.876100,857.810938,876.422412,897.703904,919.870313,916.657454,931.317263,966.057813,978.588717,983.095392,983.718750,968.522917,959.244388,957.581250,944.459488,931.830196,921.442187,901.782362,880.943183,862.029688,838.103138,803.061108,765.979687,741.287204,706.687113,660.117188,621.760550,582.956671,538.662500,494.180242,451.478887,409.287500,365.002350,319.696871,272.475000,221.640650,173.639500,129.856250,85.483658,39.981846,5.820312,0.000000,0.593042,0.000000,0.000000,0.042575,0.000000,0.000000,0.003054,0.000000,0.000000,0.000183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
